index,tweet
13397,"चुनाव आयोग के मुताबिक गोवा में इस बार शाम 6 बजे तक कुल 78.94% मतदान हुआ.

#GoaElections2022 #GoaElections #AssemblyElections2022 #Goa

https://t.co/FAm7TtTSe1"
13402,"#LIVE | #Goa में 11 बजे तक कुल 26.63% मतदान

#GoaElections2022 के सभी अपडेट: https://t.co/HbCtIe8qxP https://t.co/zDBO25kyUk"
13403,"ये दुर्भाग्य की बात है कि देश की राष्ट्रीय पार्टी कांग्रेस लगातार राज्यों में कमजोर होती जा रही है: आलोक मेहता 

(@alokmehtaeditor)

@pradip103 | @jankibaat1 
#GoaPollWithPradeep #GoaElections2022 https://t.co/DNVtw4253n"
13407,"#GoaElections2022: MGP आज उम्मीदवारों की पहली सूची की घोषणा करेगा 

 https://t.co/gREiWkPF9F"
13410,"गोवा का चुनावी मूड क्या है?

@rounakview की रिपोर्ट 

@preetiddahiya

#GoaElections2022 #BJP #Congress #AAP https://t.co/rO2OFt2B4Y"
13417,"ममता बनर्जी ने नाम लिए बिना कांग्रेस पर साधा निशाना, कहा- आप बंगाल में हमारे खिलाफ लड़ सकते हैं, तो हम गोवा में आपके खिलाफ क्यों नहीं लड़ सकते.
#GoaElections2022 #TMC 
https://t.co/T41WmaJiPR"
13426,"#NewsKiPathshala: #Goa मेंं 66% हैं ह‍िंदू वोटर, 25% हैं ईसाई और 8.3% हैं मुस्‍ल‍िम

@SushantBSinha के साथ न्यूज़ की पाठशाला' में देखिए, '#Goa में वोट का गण‍ित'

#GoaElections2022 https://t.co/NCKURvI7Jk"
13427,"#NeroModi: ""क्या किसान मेरे लिए मरे?""
Will you vote for #Modi after this?
क्या आप ऐसे व्यक्ति को वोट दोगे?
क्या ये सुनने के बाद आप #मोदी को वोट दोगे? #BJP को वोट दोगे?
#NoVoteToBJP #UPElections2022
#PunjabElections2022
#GoaElections2022
#ManipurElections2022
#UttarakhandElections https://t.co/7RVOfSVTIJ"
13443,"भाजपा की लिस्ट में मनोहर पर्रिकर के बेटे का नाम नहीं, केजरीवाल ने 'आप' की टिकट से चुनाव लड़ने की पेशकश की

@AAPGoa #UtpalParrikar #AAP #GoaElections2022

https://t.co/mASyfUkgCV"
13450,"Goa Ka Vote Yudh: गोवा में कोरोना के कारण जानिए क्या सियासी जंग में प्रभाव होगा
#GoaElections2022
#VoteYudh
https://t.co/1O7Lav9ULo"
13459,"#GoaElections2022 : गोवा में शाम 6 बजे तक औसतन 77 फीसदी मतदान

@DrPramodPSawant @AmitPalekar10 @uparrikar @digambarkamat @VijaiSardesai #GoaElection #GoaElectionUpdate

https://t.co/JLFRL2gnRy"
13462,"गोवा विधानसभा चुनाव के पहले राजनैतिक सरगर्मियां बढ़ी

विधायको का दलबदलना जारी

आज बीजेपी सरकार में मंत्री माइकल लोबो के पार्टी सदस्य पद से इस्तीफे के बाद अब बीजेपी के एक और विधायक प्रवीण जन्ते ने भी दिया इस्तीफा

प्रवीण जन्ते गोआ की MGP पार्टी से जुड़ सकते है
#GoaElections2022 https://t.co/LITEGd4mR3"
13465,"गोवा चुनाव: पूर्व मुख्यमंत्री लक्ष्मीकांत पारसेकर ने भाजपा से इस्तीफे की घोषणा की, 24 घंटे के अंदर पार्टी को दूसरा बड़ा झटका

#GoaElections2022 #LaxmikantParsekar

https://t.co/6kGESnjoCo"
13476,भाजपा ने गोवा में आगामी विधानसभा चुनाव के लिए 6 उम्मीदवारों की सूची जारी की. #goaelections2022 https://t.co/YQLVgIJsGt
13487,भारत के संसद भवन की पहली मंजिल पर 144 स्तंभ हैं। दिलचस्पवाली बात यह है कि जनता पर धारा 144 तब लगाई जाती है जब संसद को लगता है कि उसके सत्ता के गलियारों को बाहर की जनता से उसके दायरे में आने का खतरा है। #Assembly #PunjabElections #GoaElections2022 #UttarPradeshElections
13499,"@aartic02 #UPElections2022 #GoaElections2022   @ArvindKejriwal @msisodia  पानी बिजली के नाम पर बननेवाला दिल्ली का सीएम दिल्लीवालों को नाली का पानी पीला रहा है, इवन आज भी पांडव नगर में सप्लाई का पानी नहीं आ रहा है, दूसरे राज्य वाले को भी नाली का पानी पीना है तो दो केजरीवाल को वोट 😂"
13504,"पूरे देश की नजरें आज हो रहे यूपी-उत्तराखंड और गोवा के मतदान पर टिकी हैं. 

 #UttarPradeshElection2022 #UttarakhandElections2022 #GoaElections2022 https://t.co/RK5bIurfYI"
13507,"गोवा में मतदान की तैयरी पूरी हो चुकी है। गोवा के मुख्य चुनाव अधिकारी से खास बातचीत की  APN संवाददाता राजीव रंजन ने। पूरी बातचीत यहां देखें... #GoaElections  #GoaElections2022 @kunalone @CEO_Goa #ElectionCommission #ElectionWithAPN
https://t.co/WmOzXctTDO"
